hour,day_of_week,weather_score,event_impact,historical_avg,traffic_level
18,6,1.0,0.0,0.358,0.68
18,6,1.0,0.0,0.282,0.643
18,6,1.0,0.0,0.231,0.374
18,6,1.0,0.0,0.309,0.65
19,6,0.7,0.0,0.444,0.484
19,6,1.0,0.0,0.425,0.738
19,6,1.0,0.0,0.316,0.53
19,6,1.0,0.0,0.27,0.383
19,6,1.0,0.0,0.183,0.398
19,6,1.0,0.0,0.241,0.517
20,6,1.0,0.0,0.463,0.362
20,6,1.0,0.0,0.439,0.566
20,6,1.0,0.0,0.344,0.45
20,6,1.0,0.0,0.267,0.371
20,6,0.7,0.0,0.186,0.156
20,6,1.0,0.0,0.276,0.295
21,6,1.0,0.0,0.409,0.449
21,6,1.0,0.0,0.455,0.435
21,6,1.0,0.0,0.299,0.423
21,6,1.0,0.0,0.314,0.239
21,6,1.0,0.0,0.19,0.162
21,6,1.0,0.0,0.259,0.286
22,6,1.0,0.0,0.441,0.512
22,6,0.7,0.0,0.443,0.358
22,6,1.0,0.0,0.354,0.363
22,6,0.7,0.0,0.264,0.158
22,6,1.0,0.0,0.214,0.248
22,6,1.0,0.0,0.216,0.329
23,6,1.0,0.0,0.426,0.048
23,6,1.0,0.0,0.448,0.147
23,6,1.0,0.0,0.317,0.059
23,6,1.0,0.0,0.321,0.044
23,6,1.0,0.0,0.228,0.0
23,6,1.0,0.0,0.254,0.107
0,0,1.0,0.0,0.738,0.168
0,0,0.7,0.0,0.514,0.044
0,0,1.0,0.0,0.384,0.069
0,0,1.0,0.0,0.689,0.125
0,0,1.0,0.0,0.274,0.0
0,0,1.0,0.3,0.867,0.332
1,0,1.0,0.0,0.724,0.162
1,0,1.0,0.0,0.531,0.14
1,0,1.0,0.0,0.371,0.099
1,0,0.7,0.0,0.711,0.159
1,0,1.0,0.0,0.296,0.056
1,0,1.0,0.0,0.884,0.201
2,0,0.7,0.0,0.693,0.052
2,0,1.0,0.0,0.575,0.118
2,0,1.0,0.0,0.37,0.0
2,0,1.0,0.0,0.722,0.155
2,0,1.0,0.0,0.27,0.0
2,0,0.7,0.0,0.85,0.151
3,0,0.7,0.0,0.701,0.038
3,0,1.0,0.0,0.54,0.056
3,0,1.0,0.0,0.391,0.0
3,0,1.0,0.0,0.699,0.292
3,0,1.0,0.0,0.281,0.0
3,0,1.0,0.3,0.894,0.473
4,0,0.7,0.0,0.722,0.151
4,0,1.0,0.0,0.543,0.053
4,0,0.7,0.0,0.364,0.023
4,0,1.0,0.0,0.687,0.161
4,0,1.0,0.0,0.271,0.046
4,0,1.0,0.0,0.936,0.191
5,0,0.7,0.0,0.72,0.101
5,0,1.0,0.0,0.555,0.056
5,0,0.7,0.0,0.292,0.055
5,0,1.0,0.0,0.72,0.166
5,0,0.7,0.0,0.265,0.103
5,0,1.0,0.0,0.881,0.156
6,0,1.0,0.0,0.685,0.827
6,0,1.0,0.0,0.576,0.654
6,0,1.0,0.0,0.383,0.49
6,0,1.0,0.3,0.698,1.0
6,0,0.7,0.0,0.265,0.314
6,0,0.7,0.6,0.897,1.0
7,0,1.0,0.0,0.737,1.0
7,0,1.0,0.0,0.518,0.901
7,0,1.0,0.0,0.348,0.517
7,0,0.7,0.0,0.702,0.821
7,0,1.0,0.0,0.296,0.527
7,0,1.0,0.0,0.878,1.0
8,0,0.7,0.0,0.683,1.0
8,0,1.0,0.0,0.545,1.0
8,0,0.7,0.0,0.38,0.544
8,0,0.7,0.0,0.712,0.904
8,0,1.0,0.0,0.309,0.491
8,0,1.0,0.0,0.885,1.0
9,0,1.0,0.0,0.659,1.0
9,0,0.7,0.0,0.568,0.65
9,0,1.0,0.0,0.339,0.639
9,0,1.0,0.0,0.739,1.0
9,0,0.7,0.0,0.292,0.425
9,0,0.7,0.0,0.869,0.978
10,0,0.7,0.0,0.705,0.573
10,0,1.0,0.0,0.55,0.714
10,0,0.7,0.0,0.365,0.291
10,0,1.0,0.0,0.728,0.907
10,0,0.7,0.0,0.294,0.17
10,0,1.0,0.0,0.885,1.0
11,0,0.7,0.0,0.694,0.687
11,0,1.0,0.0,0.559,0.613
11,0,1.0,0.0,0.372,0.401
11,0,0.7,0.0,0.692,0.57
11,0,1.0,0.0,0.278,0.302
11,0,1.0,0.0,0.884,1.0
12,0,1.0,0.0,0.715,1.0
12,0,1.0,0.0,0.555,0.753
12,0,1.0,0.0,0.345,0.48
12,0,1.0,0.0,0.697,0.948
12,0,1.0,0.0,0.302,0.455
12,0,1.0,0.0,0.838,1.0
13,0,1.0,0.0,0.7,1.0
13,0,1.0,0.0,0.558,0.722
13,0,1.0,0.0,0.374,0.551
13,0,1.0,0.0,0.693,1.0
13,0,1.0,0.0,0.321,0.434
13,0,1.0,0.0,0.908,1.0
14,0,0.7,0.0,0.701,0.701
14,0,1.0,0.0,0.538,0.748
14,0,0.7,0.0,0.368,0.393
14,0,1.0,0.0,0.755,0.935
14,0,1.0,0.0,0.266,0.422
14,0,0.7,0.0,0.867,0.838
15,0,1.0,0.0,0.697,0.844
15,0,0.7,0.0,0.514,0.418
15,0,1.0,0.0,0.346,0.515
15,0,1.0,0.0,0.684,0.925
15,0,1.0,0.0,0.229,0.379
15,0,1.0,0.0,0.863,1.0
16,0,1.0,0.0,0.673,0.84
16,0,1.0,0.0,0.562,0.664
16,0,0.7,0.0,0.366,0.297
16,0,1.0,0.0,0.696,0.929
16,0,0.7,0.0,0.279,0.105
16,0,0.7,0.0,0.844,0.763
17,0,1.0,0.0,0.709,1.0
17,0,1.0,0.0,0.514,0.921
17,0,1.0,0.0,0.336,0.705
17,0,1.0,0.0,0.698,1.0
17,0,1.0,0.0,0.303,0.475
17,0,1.0,0.0,0.864,1.0
18,0,1.0,0.0,0.694,1.0
18,0,1.0,0.0,0.526,1.0
18,0,1.0,0.0,0.384,0.742
18,0,1.0,0.0,0.683,1.0
18,0,0.7,0.0,0.291,0.434
18,0,1.0,0.0,0.905,1.0
19,0,1.0,0.4,0.715,1.0
19,0,1.0,0.0,0.56,0.858
19,0,1.0,0.0,0.357,0.668
19,0,0.7,0.0,0.688,0.798
19,0,1.0,0.0,0.325,0.428
19,0,1.0,0.0,0.902,1.0
20,0,1.0,0.0,0.726,0.835
20,0,1.0,0.0,0.538,0.715
20,0,1.0,0.0,0.364,0.475
20,0,1.0,0.0,0.704,0.837
20,0,1.0,0.0,0.321,0.364
20,0,0.7,0.0,0.891,0.847
21,0,1.0,0.0,0.662,0.773
21,0,1.0,0.0,0.553,0.703
21,0,1.0,0.0,0.397,0.452
21,0,0.7,0.0,0.713,0.516
21,0,1.0,0.0,0.319,0.33
21,0,0.7,0.0,0.862,0.72
22,0,1.0,0.0,0.72,0.781
22,0,1.0,0.0,0.535,0.535
22,0,0.7,0.0,0.367,0.297
22,0,0.7,0.0,0.664,0.538
22,0,1.0,0.0,0.285,0.375
22,0,1.0,0.0,0.908,1.0
23,0,0.7,0.0,0.727,0.14
23,0,0.7,0.0,0.558,0.044
23,0,1.0,0.0,0.358,0.124
23,0,0.7,0.0,0.715,0.031
23,0,1.0,0.0,0.28,0.0
23,0,1.0,0.0,0.866,0.164
0,1,0.7,0.3,0.673,0.382
0,1,1.0,0.0,0.568,0.113
0,1,1.0,0.0,0.364,0.23
0,1,1.0,0.0,0.738,0.017
0,1,1.0,0.0,0.29,0.078
0,1,0.7,0.0,0.852,0.085
1,1,1.0,0.0,0.678,0.079
1,1,1.0,0.0,0.581,0.092
1,1,1.0,0.0,0.38,0.0
1,1,1.0,0.0,0.719,0.092
1,1,1.0,0.0,0.303,0.066
1,1,1.0,0.0,0.875,0.244
2,1,1.0,0.3,0.701,0.327
2,1,1.0,0.0,0.534,0.178
2,1,1.0,0.0,0.382,0.002
2,1,1.0,0.0,0.703,0.127
2,1,0.7,0.0,0.295,0.103
2,1,1.0,0.0,0.87,0.112
3,1,1.0,0.6,0.72,0.732
3,1,0.7,0.0,0.502,0.117
3,1,1.0,0.0,0.356,0.0
3,1,0.7,0.0,0.713,0.026
3,1,1.0,0.0,0.292,0.042
3,1,1.0,0.0,0.854,0.139
4,1,1.0,0.0,0.688,0.058
4,1,1.0,0.0,0.572,0.058
4,1,1.0,0.0,0.379,0.03
4,1,1.0,0.0,0.686,0.151
4,1,1.0,0.0,0.31,0.014
4,1,0.7,0.0,0.834,0.149
5,1,0.7,0.0,0.713,0.077
5,1,0.7,0.0,0.491,0.072
5,1,0.7,0.0,0.357,0.054
5,1,1.0,0.0,0.705,0.154
5,1,1.0,0.0,0.285,0.105
5,1,1.0,0.0,0.875,0.215
6,1,0.7,0.0,0.684,0.604
6,1,1.0,0.0,0.54,0.608
6,1,1.0,0.0,0.362,0.534
6,1,1.0,0.0,0.7,0.842
6,1,0.7,0.0,0.299,0.176
6,1,1.0,0.0,0.894,0.97
7,1,0.7,0.0,0.707,0.795
7,1,1.0,0.0,0.553,0.825
7,1,1.0,0.0,0.385,0.55
7,1,0.7,0.0,0.703,0.855
7,1,0.7,0.0,0.28,0.306
7,1,1.0,0.0,0.897,1.0
8,1,1.0,0.0,0.671,1.0
8,1,1.0,0.0,0.573,1.0
8,1,0.7,0.0,0.403,0.514
8,1,0.7,0.0,0.792,0.95
8,1,1.0,0.0,0.326,0.631
8,1,1.0,0.0,0.862,1.0
9,1,1.0,0.0,0.743,1.0
9,1,1.0,0.0,0.574,1.0
9,1,1.0,0.0,0.366,0.615
9,1,1.0,0.0,0.706,1.0
9,1,0.7,0.0,0.306,0.309
9,1,0.7,0.0,0.904,0.989
10,1,1.0,0.0,0.735,0.947
10,1,1.0,0.0,0.519,0.724
10,1,0.7,0.0,0.344,0.283
10,1,1.0,0.0,0.686,0.823
10,1,1.0,0.0,0.282,0.317
10,1,1.0,0.0,0.892,1.0
11,1,1.0,0.0,0.689,0.844
11,1,1.0,0.0,0.568,0.747
11,1,1.0,0.0,0.352,0.446
11,1,1.0,0.0,0.724,0.907
11,1,1.0,0.0,0.264,0.322
11,1,1.0,0.0,0.874,1.0
12,1,1.0,0.0,0.702,0.975
12,1,1.0,0.0,0.561,0.721
12,1,0.7,0.0,0.376,0.279
12,1,1.0,0.0,0.724,0.943
12,1,1.0,0.0,0.343,0.409
12,1,1.0,0.0,0.905,1.0
13,1,1.0,0.0,0.72,0.979
13,1,0.7,0.0,0.541,0.564
13,1,1.0,0.0,0.374,0.512
13,1,1.0,0.0,0.703,1.0
13,1,1.0,0.0,0.304,0.392
13,1,1.0,0.0,0.871,1.0
14,1,1.0,0.0,0.722,0.998
14,1,0.7,0.0,0.54,0.564
14,1,0.7,0.0,0.394,0.434
14,1,0.7,0.0,0.724,0.646
14,1,1.0,0.0,0.286,0.36
14,1,1.0,0.0,0.895,1.0
15,1,0.7,0.0,0.699,0.677
15,1,1.0,0.0,0.534,0.697
15,1,1.0,0.3,0.346,0.744
15,1,1.0,0.0,0.707,0.929
15,1,1.0,0.0,0.26,0.312
15,1,1.0,0.0,0.874,1.0
16,1,0.7,0.0,0.724,0.651
16,1,1.0,0.0,0.508,0.615
16,1,1.0,0.0,0.346,0.505
16,1,1.0,0.0,0.716,0.887
16,1,1.0,0.0,0.304,0.374
16,1,1.0,0.6,0.898,1.0
17,1,1.0,0.0,0.692,1.0
17,1,0.7,0.0,0.52,0.706
17,1,0.7,0.0,0.365,0.482
17,1,1.0,0.0,0.731,1.0
17,1,0.7,0.0,0.289,0.294
17,1,1.0,0.0,0.876,1.0
18,1,1.0,0.0,0.697,1.0
18,1,1.0,0.0,0.568,1.0
18,1,1.0,0.0,0.379,0.736
18,1,1.0,0.0,0.701,1.0
18,1,1.0,0.0,0.273,0.607
18,1,1.0,0.0,0.866,1.0
19,1,0.7,0.0,0.737,0.771
19,1,1.0,0.0,0.529,0.984
19,1,0.7,0.0,0.379,0.438
19,1,0.7,0.0,0.685,0.936
19,1,0.7,0.3,0.292,0.619
19,1,1.0,0.4,0.937,1.0
20,1,0.7,0.0,0.685,0.696
20,1,0.7,0.0,0.549,0.547
20,1,1.0,0.0,0.344,0.384
20,1,1.0,0.3,0.714,1.0
20,1,1.0,0.0,0.3,0.333
20,1,1.0,0.0,0.852,1.0
21,1,1.0,0.0,0.7,0.888
21,1,0.7,0.0,0.562,0.405
21,1,1.0,0.0,0.385,0.432
21,1,1.0,0.0,0.697,0.74
21,1,0.7,0.0,0.288,0.278
21,1,1.0,0.0,0.901,1.0
22,1,1.0,0.0,0.706,0.777
22,1,1.0,0.0,0.536,0.628
22,1,0.7,0.3,0.39,0.66
22,1,1.0,0.0,0.679,0.778
22,1,0.7,0.0,0.267,0.19
22,1,1.0,0.0,0.911,0.908
23,1,1.0,0.0,0.682,0.065
23,1,1.0,0.4,0.517,0.604
23,1,1.0,0.0,0.375,0.0
23,1,1.0,0.0,0.677,0.198
23,1,1.0,0.0,0.295,0.074
23,1,1.0,0.0,0.889,0.113
0,2,1.0,0.0,0.694,0.176
0,2,1.0,0.0,0.56,0.048
0,2,1.0,0.0,0.352,0.0
0,2,1.0,0.0,0.722,0.133
0,2,1.0,0.0,0.263,0.037
0,2,1.0,0.0,0.882,0.082
1,2,1.0,0.0,0.685,0.12
1,2,1.0,0.0,0.552,0.059
1,2,0.7,0.0,0.357,0.122
1,2,1.0,0.0,0.71,0.112
1,2,1.0,0.0,0.314,0.075
1,2,1.0,0.0,0.914,0.174
2,2,1.0,0.0,0.745,0.103
2,2,1.0,0.3,0.529,0.431
2,2,1.0,0.0,0.369,0.179
2,2,1.0,0.0,0.723,0.107
2,2,1.0,0.0,0.273,0.124
2,2,0.7,0.0,0.895,0.08
3,2,0.7,0.0,0.655,0.099
3,2,1.0,0.0,0.543,0.115
3,2,0.7,0.0,0.367,0.14
3,2,0.7,0.3,0.71,0.376
3,2,0.7,0.0,0.288,0.095
3,2,1.0,0.0,0.901,0.127
4,2,1.0,0.0,0.696,0.081
4,2,1.0,0.0,0.568,0.122
4,2,0.7,0.0,0.357,0.041
4,2,1.0,0.0,0.709,0.133
4,2,1.0,0.0,0.26,0.082
4,2,1.0,0.3,0.874,0.405
5,2,1.0,0.0,0.719,0.145
5,2,1.0,0.0,0.569,0.104
5,2,1.0,0.0,0.356,0.107
5,2,1.0,0.0,0.738,0.083
5,2,1.0,0.0,0.299,0.039
5,2,0.7,0.0,0.871,0.115
6,2,1.0,0.0,0.744,0.86
6,2,1.0,0.0,0.541,0.612
6,2,1.0,0.0,0.396,0.443
6,2,1.0,0.0,0.735,0.805
6,2,1.0,0.0,0.308,0.429
6,2,0.7,0.0,0.885,0.684
7,2,1.0,0.0,0.68,1.0
7,2,1.0,0.0,0.532,0.858
7,2,1.0,0.0,0.398,0.634
7,2,1.0,0.0,0.689,1.0
7,2,1.0,0.0,0.337,0.404
7,2,1.0,0.0,0.9,1.0
8,2,1.0,0.0,0.738,1.0
8,2,1.0,0.0,0.533,1.0
8,2,0.7,0.0,0.34,0.548
8,2,0.7,0.0,0.698,1.0
8,2,1.0,0.0,0.28,0.678
8,2,1.0,0.0,0.875,1.0
9,2,1.0,0.0,0.744,1.0
9,2,0.7,0.0,0.549,0.602
9,2,0.7,0.0,0.336,0.465
9,2,1.0,0.0,0.708,1.0
9,2,1.0,0.0,0.272,0.577
9,2,1.0,0.0,0.86,1.0
10,2,1.0,0.0,0.706,0.913
10,2,1.0,0.0,0.556,0.781
10,2,1.0,0.0,0.373,0.433
10,2,1.0,0.0,0.723,0.904
10,2,1.0,0.0,0.284,0.37
10,2,1.0,0.0,0.876,1.0
11,2,1.0,0.0,0.698,0.893
11,2,1.0,0.0,0.555,0.652
11,2,1.0,0.0,0.358,0.457
11,2,1.0,0.0,0.721,0.927
11,2,0.7,0.0,0.3,0.296
11,2,1.0,0.0,0.865,1.0
12,2,1.0,0.0,0.699,0.909
12,2,0.7,0.0,0.557,0.563
12,2,1.0,0.0,0.332,0.458
12,2,1.0,0.3,0.702,1.0
12,2,1.0,0.0,0.267,0.4
12,2,0.7,0.0,0.882,0.867
13,2,0.7,0.0,0.685,0.789
13,2,0.7,0.0,0.544,0.482
13,2,1.0,0.0,0.387,0.637
13,2,0.7,0.0,0.709,0.764
13,2,0.7,0.0,0.28,0.279
13,2,1.0,0.0,0.899,1.0
14,2,1.0,0.0,0.702,1.0
14,2,1.0,0.0,0.547,0.799
14,2,1.0,0.0,0.355,0.469
14,2,1.0,0.0,0.7,0.979
14,2,1.0,0.0,0.289,0.441
14,2,1.0,0.0,0.882,1.0
15,2,1.0,0.0,0.679,0.9
15,2,1.0,0.0,0.569,0.689
15,2,0.7,0.0,0.355,0.285
15,2,1.0,0.0,0.715,0.779
15,2,1.0,0.0,0.293,0.434
15,2,1.0,0.0,0.898,1.0
16,2,0.7,0.0,0.688,0.658
16,2,0.7,0.0,0.547,0.415
16,2,1.0,0.0,0.37,0.455
16,2,1.0,0.0,0.707,0.989
16,2,0.7,0.0,0.301,0.281
16,2,1.0,0.0,0.9,1.0
17,2,0.7,0.3,0.681,1.0
17,2,1.0,0.0,0.533,0.963
17,2,0.7,0.0,0.359,0.329
17,2,1.0,0.0,0.69,1.0
17,2,1.0,0.0,0.287,0.402
17,2,1.0,0.0,0.894,1.0
18,2,0.7,0.0,0.683,1.0
18,2,1.0,0.0,0.574,1.0
18,2,0.7,0.3,0.397,0.813
18,2,0.7,0.0,0.762,1.0
18,2,1.0,0.0,0.283,0.539
18,2,0.7,0.0,0.885,1.0
19,2,1.0,0.0,0.724,1.0
19,2,0.7,0.0,0.537,0.616
19,2,1.0,0.4,0.378,1.0
19,2,1.0,0.0,0.68,1.0
19,2,1.0,0.0,0.285,0.485
19,2,1.0,0.0,0.875,1.0
20,2,0.7,0.0,0.703,0.585
20,2,1.0,0.0,0.556,0.723
20,2,1.0,0.0,0.374,0.375
20,2,1.0,0.0,0.723,0.858
20,2,1.0,0.0,0.268,0.375
20,2,1.0,0.0,0.885,1.0
21,2,1.0,0.0,0.705,0.746
21,2,1.0,0.0,0.57,0.683
21,2,1.0,0.0,0.407,0.462
21,2,1.0,0.0,0.706,0.771
21,2,0.7,0.0,0.256,0.182
21,2,1.0,0.0,0.903,0.958
22,2,1.0,0.3,0.725,1.0
22,2,1.0,0.0,0.545,0.649
22,2,1.0,0.0,0.362,0.393
22,2,0.7,0.0,0.71,0.55
22,2,0.7,0.0,0.289,0.226
22,2,0.7,0.0,0.885,0.673
23,2,0.7,0.0,0.693,0.033
23,2,0.7,0.0,0.52,0.045
23,2,1.0,0.0,0.361,0.136
23,2,1.0,0.0,0.681,0.057
23,2,1.0,0.0,0.308,0.0
23,2,0.7,0.0,0.874,0.14
0,3,1.0,0.0,0.707,0.102
0,3,1.0,0.0,0.557,0.046
0,3,1.0,0.0,0.354,0.002
0,3,1.0,0.0,0.702,0.136
0,3,1.0,0.0,0.278,0.0
0,3,0.7,0.0,0.839,0.168
1,3,1.0,0.0,0.71,0.18
1,3,1.0,0.0,0.533,0.063
1,3,1.0,0.0,0.392,0.055
1,3,1.0,0.0,0.696,0.117
1,3,1.0,0.0,0.315,0.168
1,3,1.0,0.0,0.872,0.187
2,3,1.0,0.0,0.672,0.236
2,3,1.0,0.0,0.534,0.066
2,3,0.7,0.0,0.368,0.0
2,3,1.0,0.3,0.698,0.397
2,3,1.0,0.0,0.265,0.002
2,3,1.0,0.0,0.915,0.088
3,3,1.0,0.0,0.687,0.158
3,3,1.0,0.0,0.562,0.035
3,3,1.0,0.0,0.349,0.086
3,3,1.0,0.0,0.702,0.074
3,3,0.7,0.0,0.27,0.029
3,3,1.0,0.0,0.906,0.23
4,3,1.0,0.0,0.71,0.188
4,3,1.0,0.0,0.561,0.133
4,3,0.7,0.0,0.357,0.053
4,3,1.0,0.0,0.69,0.169
4,3,0.7,0.0,0.279,0.119
4,3,1.0,0.0,0.881,0.149
5,3,0.7,0.0,0.682,0.144
5,3,0.7,0.0,0.544,0.036
5,3,1.0,0.0,0.343,0.137
5,3,1.0,0.0,0.706,0.135
5,3,1.0,0.0,0.309,0.11
5,3,0.7,0.0,0.877,0.21
6,3,1.0,0.0,0.708,0.906
6,3,0.7,0.0,0.519,0.453
6,3,1.0,0.0,0.38,0.439
6,3,1.0,0.0,0.682,0.775
6,3,0.7,0.0,0.314,0.22
6,3,1.0,0.0,0.927,1.0
7,3,1.0,0.0,0.704,1.0
7,3,1.0,0.0,0.575,0.873
7,3,1.0,0.0,0.402,0.735
7,3,1.0,0.0,0.707,1.0
7,3,1.0,0.0,0.315,0.517
7,3,1.0,0.0,0.876,1.0
8,3,1.0,0.0,0.701,1.0
8,3,1.0,0.0,0.513,1.0
8,3,1.0,0.0,0.384,0.68
8,3,1.0,0.0,0.693,1.0
8,3,0.7,0.0,0.245,0.336
8,3,1.0,0.0,0.888,1.0
9,3,0.7,0.0,0.658,0.969
9,3,1.0,0.0,0.565,0.917
9,3,1.0,0.0,0.351,0.624
9,3,0.7,0.0,0.712,0.764
9,3,1.0,0.0,0.301,0.463
9,3,1.0,0.0,0.884,1.0
10,3,0.7,0.0,0.678,0.533
10,3,1.0,0.0,0.549,0.725
10,3,1.0,0.0,0.368,0.46
10,3,0.7,0.0,0.719,0.695
10,3,1.0,0.0,0.321,0.393
10,3,1.0,0.0,0.851,1.0
11,3,0.7,0.0,0.678,0.618
11,3,1.0,0.0,0.569,0.709
11,3,1.0,0.0,0.38,0.452
11,3,1.0,0.0,0.663,0.803
11,3,1.0,0.0,0.271,0.32
11,3,0.7,0.0,0.899,0.696
12,3,0.7,0.0,0.706,0.648
12,3,1.0,0.0,0.54,0.648
12,3,0.7,0.0,0.347,0.392
12,3,0.7,0.0,0.721,0.656
12,3,1.0,0.0,0.268,0.414
12,3,1.0,0.0,0.898,1.0
13,3,1.0,0.0,0.708,1.0
13,3,1.0,0.0,0.563,0.863
13,3,0.7,0.0,0.357,0.382
13,3,1.0,0.0,0.738,1.0
13,3,1.0,0.0,0.302,0.42
13,3,1.0,0.0,0.916,1.0
14,3,1.0,0.0,0.709,0.981
14,3,1.0,0.0,0.544,0.692
14,3,0.7,0.0,0.357,0.373
14,3,0.7,0.0,0.678,0.597
14,3,1.0,0.0,0.267,0.493
14,3,0.7,0.0,0.916,0.822
15,3,1.0,0.0,0.679,0.901
15,3,1.0,0.0,0.553,0.659
15,3,1.0,0.0,0.332,0.385
15,3,1.0,0.0,0.68,0.865
15,3,0.7,0.0,0.294,0.227
15,3,1.0,0.0,0.891,1.0
16,3,1.0,0.0,0.706,0.862
16,3,1.0,0.0,0.544,0.755
16,3,1.0,0.0,0.333,0.355
16,3,0.7,0.0,0.717,0.572
16,3,1.0,0.3,0.287,0.608
16,3,1.0,0.6,0.887,1.0
17,3,0.7,0.0,0.686,0.797
17,3,1.0,0.0,0.563,0.95
17,3,1.0,0.0,0.419,0.661
17,3,0.7,0.0,0.732,0.926
17,3,1.0,0.0,0.281,0.533
17,3,1.0,0.0,0.888,1.0
18,3,0.7,0.0,0.669,1.0
18,3,1.0,0.0,0.542,1.0
18,3,1.0,0.0,0.385,0.743
18,3,1.0,0.0,0.675,1.0
18,3,1.0,0.0,0.307,0.58
18,3,0.7,0.0,0.914,1.0
19,3,1.0,0.4,0.707,1.0
19,3,1.0,0.0,0.556,0.954
19,3,1.0,0.0,0.371,0.62
19,3,1.0,0.0,0.672,1.0
19,3,1.0,0.0,0.272,0.391
19,3,1.0,0.0,0.87,1.0
20,3,0.7,0.0,0.671,0.579
20,3,1.0,0.0,0.559,0.74
20,3,0.7,0.0,0.378,0.391
20,3,1.0,0.0,0.711,0.859
20,3,1.0,0.0,0.302,0.355
20,3,1.0,0.0,0.916,1.0
21,3,1.0,0.0,0.657,0.711
21,3,1.0,0.0,0.551,0.69
21,3,0.7,0.4,0.375,0.787
21,3,0.7,0.0,0.647,0.644
21,3,1.0,0.0,0.302,0.418
21,3,1.0,0.0,0.882,0.999
22,3,1.0,0.0,0.732,0.817
22,3,1.0,0.0,0.546,0.624
22,3,1.0,0.0,0.365,0.498
22,3,1.0,0.4,0.719,1.0
22,3,1.0,0.0,0.273,0.321
22,3,1.0,0.0,0.888,0.995
23,3,1.0,0.0,0.686,0.135
23,3,1.0,0.0,0.582,0.03
23,3,1.0,0.0,0.358,0.007
23,3,1.0,0.0,0.712,0.093
23,3,1.0,0.0,0.307,0.02
23,3,1.0,0.0,0.896,0.208
0,4,0.7,0.0,0.72,0.097
0,4,0.7,0.0,0.55,0.069
0,4,1.0,0.0,0.383,0.12
0,4,1.0,0.0,0.687,0.125
0,4,1.0,0.0,0.283,0.032
0,4,0.7,0.0,0.893,0.0
1,4,1.0,0.0,0.68,0.128
1,4,1.0,0.0,0.549,0.008
1,4,1.0,0.0,0.412,0.012
1,4,1.0,0.0,0.704,0.117
1,4,1.0,0.0,0.303,0.127
1,4,1.0,0.0,0.913,0.076
2,4,1.0,0.0,0.721,0.113
2,4,1.0,0.0,0.537,0.057
2,4,0.7,0.0,0.396,0.007
2,4,1.0,0.6,0.72,0.67
2,4,1.0,0.0,0.351,0.045
2,4,1.0,0.0,0.864,0.123
3,4,1.0,0.0,0.735,0.155
3,4,0.7,0.0,0.527,0.115
3,4,1.0,0.0,0.343,0.1
3,4,1.0,0.0,0.712,0.07
3,4,0.7,0.0,0.313,0.0
3,4,1.0,0.0,0.878,0.111
4,4,1.0,0.0,0.708,0.165
4,4,1.0,0.0,0.57,0.111
4,4,1.0,0.0,0.404,0.052
4,4,1.0,0.0,0.722,0.193
4,4,0.7,0.0,0.266,0.079
4,4,0.7,0.0,0.87,0.123
5,4,1.0,0.0,0.689,0.163
5,4,1.0,0.0,0.534,0.169
5,4,1.0,0.0,0.36,0.013
5,4,1.0,0.0,0.708,0.163
5,4,1.0,0.0,0.303,0.0
5,4,1.0,0.0,0.873,0.208
6,4,1.0,0.0,0.665,0.853
6,4,0.7,0.0,0.543,0.478
6,4,1.0,0.0,0.388,0.472
6,4,0.7,0.0,0.689,0.612
6,4,1.0,0.0,0.304,0.404
6,4,1.0,0.0,0.878,1.0
7,4,0.7,0.0,0.686,0.829
7,4,0.7,0.0,0.56,0.589
7,4,1.0,0.0,0.37,0.579
7,4,0.7,0.0,0.707,0.812
7,4,0.7,0.0,0.317,0.316
7,4,0.7,0.0,0.867,0.974
8,4,1.0,0.0,0.684,1.0
8,4,0.7,0.0,0.572,0.781
8,4,0.7,0.0,0.374,0.551
8,4,1.0,0.0,0.699,1.0
8,4,1.0,0.0,0.269,0.558
8,4,1.0,0.0,0.904,1.0
9,4,1.0,0.0,0.703,1.0
9,4,1.0,0.0,0.534,0.974
9,4,1.0,0.0,0.392,0.634
9,4,1.0,0.0,0.705,1.0
9,4,1.0,0.0,0.286,0.524
9,4,0.7,0.0,0.838,0.929
10,4,1.0,0.0,0.68,0.974
10,4,1.0,0.0,0.537,0.677
10,4,1.0,0.0,0.375,0.569
10,4,1.0,0.0,0.691,0.867
10,4,0.7,0.0,0.293,0.297
10,4,1.0,0.0,0.891,1.0
11,4,0.7,0.0,0.673,0.762
11,4,1.0,0.0,0.517,0.857
11,4,1.0,0.0,0.387,0.465
11,4,1.0,0.0,0.692,1.0
11,4,1.0,0.0,0.293,0.507
11,4,0.7,0.0,0.896,1.0
12,4,1.0,0.0,0.736,1.0
12,4,1.0,0.0,0.531,0.98
12,4,1.0,0.0,0.374,0.615
12,4,0.7,0.0,0.685,0.941
12,4,1.0,0.0,0.295,0.505
12,4,1.0,0.0,0.88,1.0
13,4,0.7,0.0,0.702,0.805
13,4,1.0,0.3,0.526,1.0
13,4,0.7,0.0,0.363,0.452
13,4,0.7,0.0,0.701,0.807
13,4,1.0,0.0,0.282,0.61
13,4,1.0,0.0,0.887,1.0
14,4,0.7,0.0,0.72,0.87
14,4,0.7,0.0,0.527,0.699
14,4,1.0,0.0,0.371,0.623
14,4,0.7,0.0,0.702,0.841
